id_produto,nome_produto,categoria,categoria_produtos,preco_com_desconto,quartil_preco_com_desconto,preco_atual,quartil_preco_atual,porcentagem_desconto,quartil_porcent_desconto,valor_desconto,quartil_valor_desconto,descricao_produto
B09127FZCK,Astigo Compatible Remote for Airtel Digital Set Top Box Pairing Required with TV Remote,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,299,1,899,2,"0,67",4,600,2,Not Suitable for Airtel Internet Tv Set top boxJust Insert the battery and you are ready to useMatch your old remote image before placing an orderQuality plastic usedCustomer Care at 9599141927whatsapp for compatibility check and technical issue
B08PFSZ7FH,STRIFF Laptop Stand Adjustable Laptop Computer Stand MultiAngle Stand Phone Stand Portable Foldable Laptop Riser Notebook Holder Stand Compatible for 9 to 156 Laptops BlackBlack,ComputersAccessoriesAccessoriesPeripheralsLaptopAccessoriesNotebookComputerStands,acessórios de computador,299,1,1499,2,"0,8",4,1200,3,Adjustable  Eight heights can be freely adjusted from 55inch to 70inch You can straighten your waist and relieve cervical and neck fatigue feel comfortable to workDurable  Made of lightweight ABS with nonslip rubber surface pads to keep laptop in place strong and reliable not easy to fade Compatible with all laptops 10156 durable enough to support up to 44 lbs 20kgPortable  Foldable and easy to place Convenient to carry and use at home the office or somewhere elseHollow design  Reduce the contact area with the desktop which provides a cavity and is more conducive to heat dissipation
B08TR61BVK,Tabelito Polyester Foam Nylon Hybrid laptopss Bag Sleeve Case Cover Pouch for laptopss AppleDellLenovo Asus HpSamsungMiMacBookUltrabookThinkpadIdeapadSurfacepro 156 inches 396cm Blue laptopsss,ComputersAccessoriesAccessoriesPeripheralsLaptopAccessoriesBagsSleevesLaptopSleevesSlipcases,acessórios de computador,299,1,1499,2,"0,8",4,1200,3,Compatible Devices  Internal dimensions 156 x 11 x 08 inches compatible with most 14156 inch laptop computers or notebook like Macbook ProAirSurface bookHPAcerAsusSamsung Chromebook etcExtra Storage Space  Two pockets in front enough space to keeping mouse cable cellphone memory cards external hard drive penscoins etcUltraslim  Lightweight  Slim portable and lightweight to take alone or slide it into your briefcase backpack or any other daybag perfect for business school or travelShockproof  Multiple Layers Protection polyester foam padding layer and nylon fabric lining for bump and shock absorption protect your computer from accidental scratchesExcellent Detail Use Exquisite zipper and reinforced stitching on all stress points ensuring the bag does not fall apart when carrying heavy goods The first verticle designed laptop bag you will feel the beauty of simple and good texture
B01N90RZ4M,Tata Sky Universal Remote,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,230,1,499,1,"0,54",3,269,1,Universal remote controlEnsures long lastinga and consistent performanceSturdy built
B073BRXPZX,Lenovo 300 Wired Plug  Play USB Mouse High Resolution 1600 DPI Optical Sensor 3Button Design with clickable Scroll Wheel Ambidextrous Ergonomic Mouse for Comfortable AllDay Grip GX30M39704,ComputersAccessoriesAccessoriesPeripheralsKeyboardsMiceInputDevicesMice,acessórios de computador,289,1,590,1,"0,51",3,301,1,A highresolution 1600 dpi optical sensor ensures youll be smoothly gliding from windowtowindow Cable LengthType  180 mComfortable use for long hours with great performanceUSB A type connectivity with laptop desktop or CPUGreat Aesthetics Usage ideal for office education sectors designing basic gaming etcWarranty 1 YearWired mouse with 1600dpi optical sensorNote  In case of Wireless mouse the USB receiver will be provided inside or along with the mouse
B075ZTJ9XR,AmazonBasics HighSpeed Braided HDMI Cable  3 Feet  Supports Ethernet 3D 4K and Audio Return Black,ElectronicsHomeTheaterTVVideoAccessoriesCablesHDMICables,eletrônicos,269,1,650,1,"0,59",3,381,2,Nylonbraided HDMI cable A Male to A Male supports Ethernet 3D 4K video and Audio Return Channel ARCConnects Bluray players Fire TV Apple TV PS4 PS3 Xbox One Xbox 360 computers and other HDMIenabled devices to TVs displays AV receivers and moreAllows for sharing an Internet connection among multiple devices without the need for a separate Ethernet cableMeets the latest HDMI standards 4K video at 60 Hz 2160p 48 bitpx color depth supports bandwidth up to 18 Gbps backwards compatible with earlier versionsCable length 3 feet 09 meters 1 year limited warranty
B00GZLB57U,Quantum RJ45 Ethernet Patch CableLAN Router Cable with Heavy Duty Gold Plated Connectors Supports HiSpeed Gigabit Upto 1000Mbps Waterproof and Durable1Year Warranty328 Feet 10 MetersWhite,ComputersAccessoriesAccessoriesPeripheralsCablesAccessoriesCablesEthernetCables,acessórios de computador,238,1,699,1,"0,66",4,461,2,Quantum CAT5 Ethernet patch Cord RJ45 Lan Straight Network Cable Category 5E 5M 10 metres Cable RoundHighPerformance RJ45 Ethernet Patch Cable provides universal connectivity for LAN network components such as PCs computer servers printers routers switch boxes network media players NAS VoIP phones PoE devices and moreThe connectors with goldplated contacts moulded strainrelief boots and snagless moulds resist corrosion provide durability and ensure a secure connectionBare copper conductors enhance cable performance and comply with UL 444 specifications for communications cablesMinimal noise and interference due to its 4pair of unshielded twisted copper strands and tough yet flexible PVC jacket a heavyduty snagless moulding makes installation and cable handling effortlessFlexible and durable cable with high bandwidth of up to 350 MHz CAT5E guarantees highspeed data transfer for server applications cloud computing video surveillance and online high definition video streaming1year warranty from the date of purchase
B00UGZWM2I,COI Note PadMemo Book with Sticky Notes  Clip Holder with Pen for Gifting,OfficeProductsOfficePaperProductsPaperStationeryNotebooksWritingPadsDiariesNotepadsMemoBooks,produtos de escritório,198,1,800,1,"0,75",4,602,2,It is a diary style desk organizermemo note pad with a closed size of 75 X 45 inch appoxIt has 3 sizes of sticky note pad  1 pad of loose sheets with clip holder and a penNo of sheets in sticky note pad of yellowappox size 4 x 3 inch  pinkappox size 3 x 2 inch  are 50 approxNo of small strips  flags size 2 x 5 inch  are 20 approxEach color and noof loose sheets size 7 x 4 inch  are 50 apprx and the colored small stripesflags will be arranged randomlyColored stripes and pen design is indicative and might show slight variations
B08PPHFXG3,Posh 15 Meter High Speed Gold Plated HDMI Male to Female Extension Cable Black,ElectronicsHomeTheaterTVVideoAccessoriesCablesHDMICables,eletrônicos,173,1,999,2,"0,83",4,826,3,perfect100  compatible
B0BBVKRP7B,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker Black,ElectronicsWearableTechnologySmartWatches,eletrônicos,281,1,1999,3,"0,86",4,1718,3, Allday activity tracking Track steps distance calories burned active minutes you can check daily activity and time on OLED display or APP NOTE NO CALLING FEATUREYou will receive only notification to See Calls  Messages on Your Wrist ReceiveRejection call calendar SMS and SNS Facebook WhatsApp LinkedIn Instagram and Twitter notifications on display fitness tracker band let you never miss the messages that matter NOTEThis fitness band will only work after installing fitness band application from play storeTO set time of watch you have to install fitness band applicationYOU will receive bar code pls scan it to download the application Switch ON bluetooth and location whlie connecting fitness band from app Dont connect band directly with Bluetooth u need to connect it from APP NOTE Charger is not available with this watch it has in built usb port remove the strap of watch carefully than u can see usb port which u can attach easily with any laptoppcmobile charges to charge For Any Product Issue Please Contact Us Through Buyer Massage Please Install Any One App From Play Store for the device App Name FIT PRO
B07F1T31ZZ,Raffles Premium Stainless Steel South Indian Coffee FilterDrip Coffee Maker 23 Cups 150 ml,HomeKitchenKitchenHomeAppliancesCoffeeTeaEspressoDripCoffeeMachines,casa e cozinha,249,1,400,1,"0,38",2,151,1,Crafted from Stainless Steel RustproofIdeal for making authentic South Indian filter coffeeCapacity 150 ml Size Diameter  55 cms Height  135 cmsPackage Content 1Pc Coffee FilterSize Name 2 Cups Human Interface Input Unknown
B06Y36JKC3,Abode Kitchen Essential Measuring Cup  Spoon for Spices  for Cooking and Baking Cake  Multipurpose Tablespoon Cups with Ring Holder  Black,HomeKitchenKitchenHomeAppliancesCoffeeTeaEspressoCoffeeMakerAccessoriesMeasuringSpoons,casa e cozinha,149,1,300,1,"0,5",3,151,1,Each package of measuring cups and spoons is clearly labelled with measurement markingsEasy to use for following any recipes and ingredients you needMeasuring Cups  teaspoons are marked in millilitres Comes with a ring holder to store all your measuring spoons together and separate them when neededMade of 100 plastic material lightweight durable and easy to cleanPerfect for everyday cookingbaking Great For Sugar Flour Coffee Tea And Other Ingredients used for baking  cooking
B06XMZV7RH,ATOM SelvesMH 200 GM Digital Pocket Scale,HomeKitchenKitchenHomeAppliancesSmallKitchenAppliancesDigitalKitchenScales,casa e cozinha,308,1,499,1,"0,38",2,191,1,Auto CalibrationTare Full CapacityAuto Off 30 Seconds Off2AAA Battery Included
B00PVT30YI,Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker Madras Kappi Drip Decotion Maker160ml 2 Cup,HomeKitchenKitchenHomeAppliancesCoffeeTeaEspressoDripCoffeeMachines,casa e cozinha,292,1,499,1,"0,41",2,207,1,Material Food Grade stainless steel Make authentic south Indian Traditional Filter coffee decotionDurable  Easy to Use can use any brands freshly roasted and grounded Coffee Grand Filter CoffeeCapaciy 160ML Makes upto 2 cups of coffee DecoctionItem package quantity 1 Coffee FilterSmall SizeStyle Name Classic
B07F6GXNPB,Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags for Excel Ace 300 Jet Models  Set of 10,HomeKitchenKitchenHomeAppliancesVacuumCleaningIroningVacuumsFloorCareVacuumAccessoriesVacuumBagsHandheldBags,casa e cozinha,253,1,500,1,"0,49",2,247,1,Special AntiMicrobialBiocide Treated Paper BagUsed For Protection Against BacteriaFungusDust Mites and bad OdourProtects the motor by trapping the dirt inside themPack of 10Dimensions 16 X 32 cm
B0B4KPCBSH,IKEA Frother for Milk,HomeKitchenKitchenHomeAppliancesCoffeeTeaEspressoCoffeeGrindersElectricGrinders,casa e cozinha,244,1,499,1,"0,51",3,255,1,BATTERIES ARE SOLD SEPARATELY2AA Batteries are recommendedNew Batteries are recommended to work properlyFrothes milk up in 1520 secondsCan be used for both cold and hot milk
B09X5HD5T1,Ikea Little Loved Corner PRODUKT Milkfrother CoffeeTea Frother Handheld Milk Wand Mixer Frother Black,HomeKitchenKitchenHomeAppliancesCoffeeTeaEspressoMilkFrothers,casa e cozinha,229,1,499,1,"0,54",3,270,1,Frothes milk up in 1520 secondsCan be used for both cold and hot drinkRequires 2 AA batteriesEasy to use and clean Easy and convenient to operate
B09H39KTTB,Remote Compatible for Samsung LEDLCD Remote Control Works with Samsung LEDLCD TV by Trend Trail,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,213,1,499,1,"0,57",3,286,1,Soft  Durable KeypadDurable Quality Rigid Body Efficient PerformanceRemotes are Quality Tested Before ShipmentSuitable with Samsung LEDLCD Tv without Smart Functionsplease match image of your old remote with picture
B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,ElectronicsHomeTheaterTVVideoAccessoriesRemoteControls,eletrônicos,197,1,499,1,"0,61",3,302,1,Note  please match the image with your existing remote before placing the orderRemote must be Exactly Same Function to Function as per your Old Remote PLEASE MATCH PROPERLY BEFORE ORDERINGSend Old Remote Picture at 919016382240 WhatsApp  Ask for Link to Order Compatible RemoteExactly Same Remote will Only Work NO BACKLIGHT IN REMOTE DISPLAYCompatible with Airtel DTH Set Top Box Remote Pairing Required to Sync TV Functions
B017PDR9N0,GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder Desktop Stand Cradle Dock for iPad Smartphone Kindle EReader Fully Foldable Adjustable Angle AntiSlip Pads Black,ComputersAccessoriesAccessoriesPeripheralsTabletAccessoriesStands,acessórios de computador,149,1,499,1,"0,7",4,350,1,Double leg is made of high qualified at the bottom of the antiskid foam material by using two width can be flat on the tableUsing highquality environmental engineering plastic material effective to reduce travel weightPortable and folding universal stand for 710 inch Tablet PCJoints using automatic spacing device adjust the Angle is not adjust anywhere can be directly which can adjust the AngleAlso can solve the problem of tablet can only be placed horizontally cannot be put verticalThis stand can unfold and stand up as trIpod to hold tablet PC at perfect typing angle and better angle of view and better watching effect effect0
