id_usuario,nome_usuario,id_avaliacao,id_produto,classif_do_produto,quartil_classif_do_produto,qtd_votos,quartil_votos,resumo_avaliacao,avaliacao_completa,imagem_produto,link_produto
AFUWV4HNHDWYGFGEHEMCKPR7HPBAAH2QS2327TLYTXS5YHXNAS7X7URQAHWO6S34K43AUMEEVHEVFHHPOVQQAHRPIB6BCK5TKG2R5DH5H3AMRIHAAEAYBCVEBO7ZZ4SXPQUEWWYXO7IQAGE6KNDSGW2KYR7DTGGTFWVWTGGQAFRRGE2IZFVEUFIY6PUKMSGSMZ5QAG5WZLHPQHKNWCKK3EZQG73THRGA,vivek vinodrobin mohantySadique aHarshrajatJayJanardhanamHrishikesh,RM88OEEDBGL7ERA49OAQBPGOY1R1P18CRYE9Z987R1NE7OSB0O86A5R2CN1JTT7L1C7HR20OTH46ZTVPQNRDXU0X5IQVEFYR1F0IEQUUDWM18,B0B5YBGCKD,"4,3",4,714,1,Great product if you dont mind the edgesRecommended Looks premiumReal value for money however I wish there would have been stronger adhesiveIts a genuine productPrecisionDoes the job perfectlyA perfect fit for iPhone 13 and has transparent edges too,Its a no brainer to get this Just that the edges dont fix in properly There is always air bubble kind of thing on the edgeEasy to apply and no bubbles For Rs 150 they send 2 units which is amazing too Satisfied with the purchase Overall good and easy to apply Doesnt cover 100 percent of screen a small gap is there in edgesAdhesive could have been stronger Popio has great screen guard at much better priceSee if you own an Iphone then popio is the best out thereI got this tempered glass because my last one broke during a fall from the stairs  my last one was from popio too So I odered another  the prices are a steal like seriously I wonder how do they manage it for so cheapBuy it without a doubt its a genuine productPS I like little note they left with the productFed up of buying those exaggerated priced tempered glasses and looking for near by shops to apply itThis product is priced for its value and lesser than other products in the marketBought this product after scrolling for the best on Amazon and ordered it Honestly I was never satisfied with any other product like I had with popio product A big thanks to the teamBonus is DIY I never tried anything self before but after following their guide and videos I was able to do it right at first time I really felt DIY is convenient and no need to worry about finding near by stores who could help us applyinstall itGot it for my iphone 14pro Im using my phone with a ringke camo case and this screen protector fits inside snugInstall this glass with the case still on the phone else you may align it imperfectly and may cause fitment problemOverall a good buyThe quality is excellent Refer to the installation video by scanning the QR code on the package it is very easy to install using the guide stickers The quality is good and it covers the screen entirely leaving just enough space on the edges for the cover,https://m.media-amazon.com/images/I/41XaIckgKIL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POPIO-Compatible-iPhone-Transparent-Installation/dp/B0B5YBGCKD/ref=sr_1_417?qid=1672895872&s=electronics&sr=1-417
AEOHCZKNWRXT3H4Q66WMEMB672IAAGUSIMQLSTJXNHNX4OT5KEJZO2NQAFLVRNJ3FWTYVR2QR7LMMAXOR2VQAGYNRF4LKWIYRL2EOCVDINQ62RAQAHUGZ3YEQ27J3KSESPRFRAKNF3LAAGBP6M4EOJSBHZTYTH2T4BKNJ7MQAECZ7LYEACIXJTSOCFWLHVZLJPEAAHOHKZ6CPYXLBXPKLZCDT7HHD6CA,Shilpa MAkashAmanMDManoj YadavAshutoshPatelSaikrushna DyagaAmazon Customer,RDLKA670FVMKYRZZB1IDY3USBPR30B6VRIVHWOIPR31A5RDIAY3O0RR26RJ6WBBMVVXJR1PZ0SMCXPJO9CR3QLX0DTF1C3J7R23GQW7DPSVOA0,B08XXVXP3J,"4,3",3,112,1,Product life ia shortGoodWasteValue for moneyVery nice product at a reasonable price Value for moneyGood replacement cable at this priceWorst cable Not working even after replacement Dont buy guys Manufactured in ChinaNot working,Good and easy to use but product life is hell short It means you have to buy it within next six monthsGoodBetterQuality is good and working as expectedDecent replacement cable for my aging external hdd Works at usb 30 speedsWorst cable Not working even after replacement Dont buy guys Manufactured in ChinaThe USB cable was useless After logging in this cable I was not able to transfer data from one laptop too another,https://m.media-amazon.com/images/I/41XgWuRRNFL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite-USB-3-0-Transfer-Enclosures/dp/B08XXVXP3J/ref=sr_1_450?qid=1672909146&s=electronics&sr=1-450
AEBPRGXBZGLP7GSDVHJW7MDK6TRAAFNQ27UNGQ2XQXBA5UYOCZAHWYIQAFBREMXXTVMEXXEUD4TCXZEJLMKQAERGUI5Z2USJIF32DG23QRO7GT5AAEADA3ZA62TZRABEJAPSEZ5T4JCAAG7DHUWNNE5O3RNSE4OXWUFCBAAAAHKVRD7NMI63YUVXHDNUMM424HAQAECO2EJCD6W3VMBXILWJE2BPJSDA,Prat JDvishnuAnkur MitraMarilinga BkPremkumarHarryP DSivaji Kodali,R2XFHXT7SOGU38R18IKG6HRO7KHVRL2GYO9N48DA1R1GE4SBKIMYD21R28HO0PSXETDRYRSOK1DI5JASHZR74OCT3MJO4BXR2Z3IYVCJ69HJ,B09NNGHG22,"4,3",3,567,1,Good TV in budgetExcellent purchaseA master piece fron sansuiUsing goodValue for money Sound quality not goodAppropriateGood,Its doesnt support Alexa What is mentioned in product description its wrongExcellent purchase Feeling the videos are little bit darker Any body can help me to set it in a good clarity video Like which mode i have to select brightness level contrast levelA master piece has arrived from sansuiexcellent picture quality sound quality for a medium sized room is too good was astonished to hear its sound for the first timepeople tends to go for sony lg samsung but have a look at this tv before shelling out atleast 10000 more bucks for a branded one I also have sony marq and tcl tvs except sony it can compete with other higher end brands toowl use it for six months and wl update furtherinstallation was not done from vecare even after scheduling but amazon on complaining sent to install on the same dayIn nutshell superb VFM tv from a renowned old brandgot a 55 inch variant for 29000 rs during salePicture quality ok sounds goodQuality of the picture iis okIn this price picture quality is goodsound quality big drawbackrest all goodbang for a buckGood purchase meets expectations on picture and soundand very competitively pricedshould have RCA outlets alsoService to be made available at doorstep,https://m.media-amazon.com/images/I/51TJwbyAtNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Sansui-Certified-Android-JSW55ASUHD-Mystique/dp/B09NNGHG22/ref=sr_1_254?qid=1672909136&s=electronics&sr=1-254
AGP5YURZQ6W2GKYILORIGKB3NDUQAEPAZYTLJQKDOZBSNB35SQF6CMUQAHDSX7NV3NZQB2NZ4RLIOBKUOMYQAEDL37BWW4MEOIJFCGUXHFUQRXGQAFJN6RLNPLI6R42GH7IMYMMOXGMAAERJQGP7X4KVPD26I4WOZDDP23KQ,DineshRajesh ThakurKiran chaudharyShyam KotechabhupenderEvangeline Lydia,R1UQOSA7I0B6CTR1JP6NH8K5NZU5R2I5H53LBQO3LUR2GHLGUZHUPKYIR2LGD1DSKBGHESR2TZD3HUFR98EF,B0B4SJKRDF,"4,3",4,7,1,Good quality scale but I got defective pieceNice productProduct is very good About productMust buyGreat device for kitchen,This weighing scale is made of good quality material Looks sturdy weighs accurate but the scale I got has detective display First 2 digits looks clear and then next digits are not clearly visible I am returning this item and amazon accepted my return requestReceived on time Product is very good in conditionBetter productI likeVery helpful productReally best product use shop nd home Received it today and checked its capacity it is coming around 10 kg Overall looking is goodhope that performance will also be goodReceived the weighing scale in good condition Looks exactly the same as the product display Working good at present Happy with the purchase Thanks to the seller and to Amazon,Ausente,Ausente
AETUVXSYNBLCDT2ZXECIXNWDVCEQAGNQO2QCWQX2CZT5KHHSNQVDD4OQAHBE5ZXUIVBQ63F4YQRPMX7RPATQAHBFNBEGK65M56REIXOVXEBAUBGQAHIFF4JR45VFWKDINQEHRJNWL3CAAGBKPIZT2ILBXHFLJEQKBPAJEO2QAE3LGSXHC4DSCKB6JNXLAHV5KUZAAHQXBLF3NC2JI5LCO7PUTYQMICJA,Rajeev MLakhan Singh KushwahaAshish ParikhAmitKalcJoshi shrikant mbhanu pratap PhulwariaDB11,R1RIXV8K7LNZPGRV401DJ0XBW51RXUB8YDK5V29BR39J7BNAZRV82WR19LI8LD47VTRCR2MH08WHCZODCER3FSG9EKSAV3RHRLS3Q3GQ6V9X5,B01M265AAK,"4,3",4,356,1,Sleek  Silent and EffectiveGood product100  satisfied and recommendedBad product Fan makes lot of noiseIts good with a flawOverall bestNumber 1works decently,Perfect for room heating  NoiselessSilent instant heating within 30 seconds Easy to carry just a small suggestion that it should have left and right wind blower also instead of only up and down Best product not saying it in this range but I have used others also this is the best till date Even some time we use it as heat massager also as wind flow is awesome so sometime for back pain or knees its a perfect product Anyone of buying for the first time or buying for a better experience will recommend to go for this Its almost 60 days of usage now And yes easy to clean also I have a dog and she also enjoys itI got a 15 month old used heater not a new oneThe fan is making a too much noise It is a defective or a damaged pieceI got it on 18th Dec 2022 When I try to request a replacement I am told the return window is closedIf Amazon  Seller is sending a 15 month old used defective product should they at least not have the responsibility to at least get it replacedI have been using ptc heaters for a few years now and have been happy with their performance and longevityusha  orpatSo decided to buy one more this year  saw this one had the highest rating Bought it Saw that its basically made by bajajAnyway its good looking and all seemed fine But i started noticing a flaw with the thermostat Normally there is always a hysteresis in the thermostat dial  it turns on at one point and turns off a little further back But this one was turning On and OFF at exactly the same point Then i started observing that if the thermostat was on  it simply remained on If it was off it remained off Tried it multiple times and realised that the thermostat doesnt work So finally returned itOverall power consumption is as expected  around 14KW at low and 2KW at highGoodVery nice productgood for a room of small size upto 150 sqft warms rooms within an hour and takes about 2 for a room of 200 sqft its really light weight and silent in operation has different settings for fan speed and hotcold air the only drawback is that it wont work for a big room or hall area  overall a good product ,Ausente,Ausente
AFZT774FU3LOJGEW7JSAXOD24OBQAGSEMC5UI32EZO6GAW4KKT5OVMOQAH53RLKODGV2UFIZLUG6BMHDDZNAAFJJ4SJN2GXTYC7637ZAKSONPJWQAFFCEWUI7XY45CEM76XENJ2RUO2AAHFTNP5NESJTIHQKP47SJV73TNUAAH352HMRF7DESCSOUBMHUVJQZM7AAEVN7RMFICHOZR6CD2KNIV7LW4IQ,Uzair DrabuRavindra SistuPranav DhumalAmresh singhPalash GandhiVerified CustomerAnudeepika Ankamkaran,RYIE3APCBZO0MRVVUYDXJQ5FWHR2OD8G07SP3ATQRV4T2P1TSYP7CRTUH4QIEPCZI2R176EGN5WFKYMFR2NF8CY7JSGPIJR1ZHN7T42QYEMK,B08V9C4B1J,"4,3",3,838,1,Used for 10 monthsQuality is goodGood Aftersale ServiceSuper fast charging suppurtSuperb Quality and value for moneyGood small cableNiceHighly recommended,Used this cable for 10 months very sturdy really like the cable lengthGoodRepalcement in warrenty worksI ordered this for my S21 ultra as and it is working same as my original cable It is charging very fast with my 25W chargerIve been using this cable since a year now and never faced a single issue till date Quality of the cable is excellent and is very durable It is also a value for money product Highly recommendedGood small cable Yet to be tested thoughGood oneThis is good and long cable easy to use,https://m.media-amazon.com/images/I/31FmMK7a9PL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Synqe-Braided-Charging-Compatible-Samsung/dp/B08V9C4B1J/ref=sr_1_495?qid=1672909149&s=electronics&sr=1-495
AET3FR7J3R37VHFFZQHMBLV5ELOAAEURVTR2NJUO6OMIUX7AL2Q6PYLQAGET73SJOAW2YXZSDMPGBCTZDPAQAEVJJUZQMXEWZJF2MJKNQDASDCSQAFDQAJVNVC5DM6SHSC2TDEAZEOTQAHG2TGE2J6EVY6LVRY5Z4T5QXDVAAF3QTFMFYOCXB5AQRGCPFGYLOXEAAF4OIHI7WHGZ2DHTOI7NJPSRD3XA,Sneha WM DHANAMJAYANJATINVara prasadZakilatheefLaxmiSandesh kumar,R3B2VNS1Q5M7NIR2FKC4BNR12YRR2QL8IDEY4CYMQR29W5GFT7N67BKR52TPUGTJPEENR1VMPT5F3R92O1R2XIY1Q0JEYNIHRHJOMDBO7WS73,B0B25DJ352,"4,3",4,629,1,Good productWorth of cast and useful of batchelorsThis product quality is very goodi like this productValue for MoneyVerry use fulGood product and easy to useLooks niceExcellent product,httpsmmediaamazoncomimagesI41FwgWAcaHLSY88jpgIt doesnt occupied more space easy to kept any where but wire length i feel bad bcz it is too shortI like many things of this product like quality coloureasy to use and most important thing is in my budgetValue for Money any one can buy and  satisfy the productVery useful product thank AmazonGood product easy to useShape and product looks niceWell  i am using your EGG POACHER  After using it extensively for many days i would like to say that it is a perfect device to boil eggs  At this cost id never expected this kind of excellent product quality I am really satisfied with this product and looking forward to buy another for my brother I suggest everyone to go for it without doubt ,Ausente,Ausente
AE4KODYP3MGRZS2JI6V7ZWVI5CHAAEEETBDP73H6344UQ5FJSUBNR63AAEHKKIS4WKMVCADF6Y3HMR5IRM7QAHQWAOSKNRUVK7GN5FZJL3UYLV2AAFJDUYYD5BCY5PU522GYHMVIS4VQAFQRUDMIIMRA32Y3JBUQNWFREEUQAGSMSIDW4O7QLQGWYZQQMDHWGR4QAED3V5KQXHYOPY3IL2CUQITIZFHQ,Rishi VPlaceholderBenoy MKushagra GoyalKamlesh ChughManjunathPriyanka MukherjeeKrishti jaswani,R2CS3O3RBOMTFPR3H2SARN5OCYSAR17IJUZWVYY9UPR2BKMSGC49JIFQR3LM25KZJYPW7KR3FXNMZ5WCRVBBRQAJZR3HP1BF8R1W0S8Y1MEZEOL,B09YL9SN9B,"4,3",3,1035,1,Good tv and features in this budgetGenuine productsOffers a lot of functionality for 32 inchBest Buy under Rs 16000A perfect TV for your roomSuper  NiceIts amazing with this price 155K,Delivered in time Package was in good condition thanks amazon Was installed within a day Writing this review after using the tv for more than a week1 picture quality is good2 Sound could be better Dosnt mean its bad3 connectivity is good4 No issues with software or hardware till nowOverall a good product in this budget Once again thanks Amazon and LGThis is good smart tvI wanted to get display for my PS4  I was contemplating between a monitor and TV  Since  there is no need to get display with high resolution I opted for this TV  I have been using this TV for 3 months now  Below are my observations when using this TV as a secondary TV or gaming TVPros1  This TV comes with the software from the bigger OLED TV of LG meaning  to some extent better upscaling2  Since I am using primarily as a gaming TV I love the Game mode  You can truly see the difference when you play with and without Game mode  Pic and responses are shaper and faster with Game mode active3  You can connect Bluetooth headset to TV  Great when watching movies as a secondary option4  LG service is the best  The come probably the next day  install the TV wall mount for free  Really quick and cleanCons1  No headphone Jack on the TV2  You can connect a Bluetooth headphones to the TV  However for gamers  the game mode is disabled when TV sound output is through headphones  However there is a work around for thisIt is a good product from LG in range of 15kPros1 Bluetooth support for my wireless earphone2 Audio output is enough for room size of 12123 Wall mount installation is free of cost from LG4 Smart remote in this range is really appreciable from LG Doubt samsung provide smart remote this in this range5 Picture quality is decentI love LG product and happy to buy this product with 155K Its very good smart TV  with amazing features consist of Good processor Smart Remote  Good LCD screen and sound quality is also goodRecommended to purchase,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41WD+zBGibL._SY300_SX300_.jpg,https://www.amazon.in/LG-inches-Ready-32LQ576BPSA-Ceramic/dp/B09YL9SN9B/ref=sr_1_125?qid=1672909130&s=electronics&sr=1-125
AGRJZJKWKIE573KM5FWPOH4F7YCAAEHV4VOLDQX5XYA42OZHALYA3USAAHOZBF2VFWS62WO3XJT73NHAPQMAAECYWFZ53SIMOPOKAILDW3VNGRRAAHGAALVLOMKMYOG4JAJALWFSHLCAAG6EGJADJ2KCEGGKRPKY2B4MAJMAAGVVZWV4QHKHNWI7FT3ENKKKBCHAAHIRZ7N53BSLWFWNEUWYKT6NH6OQ,Amazon CustomerNeha MehtaNischal Agarwaltharangini reddyMohammad SalimAksuyesh vKiran ahuja,R3907SDNN9VR5YR1NNMXA39722T8RXQNT49DKJ26SR22MNVNS4IIKG3R2CQDP0G85P8C0RMJZ65KLW040BR2M6EZZQ3RC4AXRLWCOK6XMDAGC,B0BQ3K23Y1,"4,8",4,28,1,Oratech Best Coffee FrotherGreatMy review about Oratech Coffee Frother for milkGood productEasy to use Good productbest productEasy to use,Overall I love this Oratech Coffee frother and have used it soooo many times since purchasing it I mostly use it to make whipped coffee but Ive also used it for mixing protein powder in milk and frothing milk  creamer for coffeeIt is incredible effective for exclusively liquid substances like milk and creamer I realized this after overfrothing my creamer one morning to the point of pure foam lol After that I kept it in mind and I know to only do it for a short amount of time Super easy to use versatile in what it can be used for as far as liquids go and tbh it just looks really cute on the coffeemaking section of my counter The stand is a hugeeee plus I definitely wouldnt purchase an alternative option without oneIt gets the job done for whipped coffeeI also use this product to blend my matcha powder and my turmericcinnamongingercoconut milk powder lattes This frother takes out all the lumps and bumps Because the resulting blend is smooth it does not waste the ingredients like stirring with a spoon So so great It has made my favorites even more practical and delicious I have not found anything about this product that I do not like I would recommend this product to others and have already done so Get it You will be pleased It is the best Coffee BeaterI really liked this coffee frother With its help I am making Cappuccino Latte at home easily Easy to clean alsoThis oratech coffee frother makes coffee game easier and funAfter using it for a week Im sharing its pros and consPros1 Frothing milk for coffee is easier and fun with Oratech Coffee Beater2 Material quality is good3 It is portable so you can use it anywhere4 It is small so you can keep it anywhereCons1 Frothing heavy liquid is toughMy overall feeling about this product is it you are coffee lover and you want to make foamy coffee It is best for youBest quality product Easy to use and easy to clean Best coffee frother and easy to coffee making I loved this productThis product is easy to use durable and helps in blending quicklySuch a good product and enjoying to make coffee and handy tooBest milk frother for coffeeIt is easy to useEvery coffee lover must try this electric coffee frother,Ausente,Ausente
AHRDA66XO63XYCBZJMW4EUJN3BFQAELE2SOO7LBNHXU7UK5F7TGQHA6QAHAVCLRCPYO2MFYPTURF33N7XH5AAE762UDUDQPW4R4QHHTIL7TPTJUAAEGZSJIUSKF2EKIKGLNKY2CU6WXA,ManyaBeenPodili ParasuramRejoy JacobPriya,R1WJ8T3U9P42IURM9RH8FX9U95DR31M8UXT7NLOMYR18Q7M2R00EW68R11NHZQ8OKA9U0,B0BFBNXS94,"2,3",1,13,1,Nice product i recommend to buyDo not buy Defective productWast of moneyVery very bad portableWaste of money its not working properly,I liked that it is so convenient to carryWaste of money Defective product cheap quality doesnt blend at allhttpsmmediaamazoncomimagesI71IVsjyZ13LSY88jpgFirst charge problemSecond motor problehttpsmmediaamazoncomimagesI61aXXxIxPwLSY88jpg,Ausente,Ausente
AHSYI7EUDN2RNS2IPMGAS5MKLXPQAHHLJNBYVOGQSFG2Q4UMMRU3V3UAAFC7PJA3XS6MHXYAUF3JZDHDUZWQAFL6U5G4P2KLLZU4HCOXES7ME2CQAFSSRLUEWTKDHYSAS36MDQQPYTKAAG5UBF32OIHPW42GLXLBS4QOKKVAAHLGMGTL6FSAFU2INPKH5ISUODTQAFL2ZLTGQ64RMXKWRI7QSA3457GQ,dk yadavMUKESH KUMAR VERMAVishnuShaikh Shahalamsushilkumar dubeyRoshan Narendra RautDeepak thakurAappashaeb Barsale,RQOWF9MFTN6CQR23B5JORWWE85PR3SB0VOD36AXI0R21GGYJ4354Q5JR2L4513I3EHE9TR1PKO3C46KVSKWR2MGVNOXZZ1BWPR2IYFCFPLPOX6C,B0BBVKRP7B,"2,8",1,87,1,Very Good prodatBattery life is 0 dayGoodWhere is switch on buttonSaman kharab haiDo not purchase totally waste of time and moneyBhot Gandhi h ye watchGood  nice,Good ProdatBattery life is so badNice productDislike product also not return its only replacementIska tauch kaam nahi kar raha hai aur kewal mobile adoptot se charge karne par on dikh raha phir turat band ho ja raha haiise wapas karna hai               third class   Amazon   Amazon     bad    Bhot Jada ghatia h hAll the products are very good working there is no any issue till now,https://m.media-amazon.com/images/I/41lnTFZGz9L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/SHREENOVA-Bluetooth-Fitness-Activity-Tracker/dp/B0BBVKRP7B/ref=sr_1_338?qid=1672895850&s=electronics&sr=1-338
